Junctions	Brain_13	Brain_26	Brain_39	Colon_20	Colon_33	Colon_7	Duodenum_17	Duodenum_30	Duodenum_4	Esophagus_12	Esophagus_25	Esophagus_38	Heart_24	Heart_37	Ileum_19	Ileum_32	Ileum_6	Jejunum_18	Jejunum_31	Jejunum_5	Kidney_21	Kidney_34	Kidney_8	Liver_15	Liver_28	Liver_2	Muscle_22	Muscle_35	Muscle_9	Pancreas_14	Pancreas_1	Pancreas_27	Stomach_16	Stomach_29	Stomach_3	Thymus_10	Thymus_23	Thymus_36
CGAMUSTENST00000347034JUNC01295	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	5	1	0	0	0	0	0	0	0	0	3	1	1	3	0	0
CGAMUSTENST00000394606JUNC01296	8	15	9	17	36	23	17	21	23	22	21	13	10	5	11	13	7	27	22	26	3	3	1	1	1	0	6	5	4	0	1	0	4	1	4	5	7	2
CGAMUSTENST00000557277JUNC01297	4	0	6	3	16	13	1	8	8	13	6	10	3	0	7	2	10	11	7	13	0	1	2	0	1	1	1	0	1	0	0	0	0	2	3	6	1	1
CGAMUSTENST00000223951JUNC01300	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000446419JUNC01301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
CGAMUSTENSCAFT00000024036JUNC01302	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CGAMUSTENST00000502640JUNC01303	1	0	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000431992JUNC01311	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000620514JUNC01312	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000359149JUNC01314	13	26	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000359149JUNC01315	28	45	33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000048895JUNC01316	0	0	0	0	0	0	0	0	0	2	3	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000048895JUNC01317	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000602022JUNC01318	5	6	9	2	3	6	3	0	0	2	1	2	2	1	2	2	4	1	4	5	3	1	0	0	0	0	1	2	2	0	0	0	3	0	1	7	9	9
CGAMUSTENST00000409045JUNC01321	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000190611JUNC01322	1	1	0	1	9	3	9	3	3	0	0	1	0	0	0	1	0	0	8	12	8	15	12	0	0	0	1	0	3	0	1	0	1	1	1	0	0	0
CGAMUSTENST00000409631JUNC01323	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000300245JUNC01324	2	5	5	2	2	4	3	4	0	2	2	3	3	0	1	1	1	3	2	2	2	12	5	3	3	0	1	1	4	0	0	1	1	1	1	0	2	3
CGAMUSTENST00000420366JUNC01326	3	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000506560JUNC01328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000502732JUNC01340	2	1	1	0	0	0	1	0	0	0	1	1	2	4	0	0	0	1	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2
CGAMUSTENST00000344730JUNC01341	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000367623JUNC01343	1	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	2	0	1
CGAMUSTENSCAFT00000008138JUNC01348	13	7	10	11	8	10	8	3	3	17	14	22	23	42	1	4	7	9	6	6	10	18	11	2	1	4	6	4	9	0	0	1	7	3	12	10	4	6
CGAMUSTENSCAFT00000008138JUNC01349	13	13	13	13	20	9	6	6	6	15	11	25	38	59	8	1	14	9	4	8	15	15	18	2	0	0	7	6	2	0	0	0	12	8	19	10	8	7
CGAMUSTENST00000262370JUNC01350	16	18	13	10	22	18	11	13	9	12	7	18	15	36	11	12	23	18	18	21	26	34	24	6	1	1	3	2	6	0	1	0	12	13	14	11	16	10
CGAMUSTENST00000369927JUNC01352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000351424JUNC01353	20	19	24	1	0	0	1	0	2	7	5	6	11	25	0	0	0	1	0	0	0	1	0	0	0	0	25	28	16	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000351424JUNC01354	20	27	20	0	1	0	1	0	0	2	8	3	13	17	0	2	0	0	0	0	0	1	0	0	1	0	18	31	22	0	0	0	0	2	0	0	0	0
CGAMUSTENST00000542611JUNC01359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000542611JUNC01360	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	2	1	1
CGAMUSTENST00000638154JUNC01361	3	4	5	1	1	0	1	0	0	2	1	3	2	5	0	1	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0	3	1	0
CGAMUSTENST00000570287JUNC01362	8	20	23	1	1	3	2	0	0	2	5	8	8	22	3	2	3	5	2	1	2	3	2	1	0	0	4	5	6	0	0	0	4	1	2	5	2	6
CGAMUSTENST00000361897JUNC01364	2	1	2	1	0	3	1	0	0	0	1	1	1	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
CGAMUSTENST00000510413JUNC01368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000438610JUNC01370	2	3	0	1	1	0	0	0	1	1	6	2	1	1	0	0	0	2	1	1	3	1	1	0	0	0	1	1	1	0	0	0	0	1	0	3	3	3
CGAMUSTENST00000295951JUNC01373	2	4	2	2	2	1	1	1	1	3	0	1	0	3	1	0	0	4	1	3	1	2	2	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1
CGAMUSTENST00000381035JUNC01375	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0
CGAMUSTENST00000397624JUNC01378	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CGAMUSTENST00000371369JUNC01379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000636706JUNC01381	0	0	0	20	40	30	17	12	14	0	0	2	0	0	10	7	27	23	20	15	1	1	2	3	0	1	0	0	0	0	0	0	4	5	5	0	1	1
CGAMUSTENST00000537485JUNC01384	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGAMUSTENST00000540801JUNC01387	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000540801JUNC01388	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000050149JUNC01389	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENSCAFT00000050149JUNC01390	13	15	16	7	21	20	10	8	5	18	30	42	18	22	9	3	8	13	9	2	13	14	5	2	0	0	4	1	1	0	0	0	21	15	14	34	39	25
CGAMUSTENSCAFT00000050149JUNC01391	1	10	9	17	13	15	8	0	6	15	26	30	19	32	2	0	6	11	10	6	8	16	2	7	0	0	4	5	5	0	0	1	16	6	16	30	41	19
CGAMUSTENSCAFT00000050149JUNC01392	3	7	9	10	14	12	9	7	10	11	12	21	5	9	4	1	6	7	14	2	10	4	4	0	1	0	3	8	1	0	0	0	11	4	6	25	24	31
CGAMUSTENSCAFT00000050149JUNC01393	5	11	9	10	18	15	11	7	8	18	13	27	11	12	5	1	9	9	17	3	9	9	5	1	1	0	6	10	0	0	0	0	19	6	14	35	29	30
CGAMUSTENSCAFT00000050149JUNC01394	44	51	59	28	50	43	28	17	9	56	57	61	43	62	10	11	30	17	38	15	20	33	8	4	4	3	12	2	2	0	2	0	46	33	37	81	79	96
CGAMUSTENST00000361689JUNC01395	9	10	10	10	8	12	3	4	8	7	13	15	7	10	5	5	5	3	11	1	6	9	3	3	1	2	1	6	2	0	0	0	10	2	5	40	50	40
CGAMUSTENST00000587758JUNC01399	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000537927JUNC01400	0	4	4	0	0	0	0	0	0	1	4	0	5	14	0	0	0	1	0	0	0	0	0	0	0	0	10	3	3	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000537927JUNC01401	2	2	4	0	0	0	0	0	0	5	5	1	9	8	0	0	0	0	0	0	0	0	0	0	0	0	4	6	7	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000537927JUNC01402	0	2	0	0	0	0	2	0	0	2	1	6	2	2	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0
CGAMUSTENST00000537927JUNC01403	1	3	0	0	2	0	0	0	0	3	1	6	2	2	0	0	1	0	0	0	2	2	3	0	0	0	1	1	1	0	0	0	2	1	0	0	0	1
CGAMUSTENST00000400181JUNC01409	11	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000400181JUNC01410	8	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000536490JUNC01411	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000370455JUNC01414	33	37	26	0	1	0	0	0	0	1	2	6	0	6	1	0	1	0	0	0	0	0	0	0	0	0	4	3	6	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000370455JUNC01415	19	35	46	0	0	0	0	0	0	4	2	4	1	3	0	0	0	0	0	0	2	0	0	0	0	0	6	1	7	0	0	1	0	0	0	0	0	0
CGAMUSTENST00000378511JUNC01417	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000638009JUNC01418	3	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000637432JUNC01420	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000637432JUNC01422	7	11	5	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000637432JUNC01423	19	9	20	2	0	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
CGAMUSTENSCAFT00000022617JUNC01428	0	0	1	3	0	0	2	1	0	1	3	1	1	2	1	3	1	3	1	1	9	15	15	1	2	0	0	1	0	0	0	0	4	1	1	0	0	0
CGAMUSTENSCAFT00000024176JUNC01430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000378677JUNC01434	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000343523JUNC01435	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000541735JUNC01436	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000627450JUNC01438	3	5	3	12	8	13	5	5	2	2	2	2	3	6	9	5	3	8	6	0	3	4	1	0	0	2	1	4	3	0	0	0	3	1	3	2	2	0
CGAMUSTENST00000302176JUNC01440	29	23	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	7
CGAMUSTENST00000302176JUNC01441	22	18	23	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	3	5
CGAMUSTENST00000614256JUNC01442	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000333602JUNC01447	1	1	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	4	2	0
CGAMUSTENSCAFT00000013674JUNC01449	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000553257JUNC01451	50	52	51	4	3	5	2	5	0	3	3	8	10	11	5	1	3	7	3	3	1	4	3	0	0	0	0	2	2	0	0	0	0	4	5	4	2	1
CGAMUSTENST00000553257JUNC01452	19	39	34	4	2	1	2	1	2	3	1	2	2	1	1	3	0	3	1	2	0	1	3	0	0	1	1	2	3	0	0	0	0	1	1	1	0	1
CGAMUSTENST00000547312JUNC01453	6	10	12	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0
CGAMUSTENST00000393528JUNC01454	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000393528JUNC01455	2	7	7	0	4	1	0	0	0	0	0	1	52	78	1	0	0	0	0	0	0	0	0	2	1	1	14	6	6	0	0	0	0	2	2	0	0	1
CGAMUSTENST00000418609JUNC01456	0	3	1	4	2	1	1	1	0	0	0	1	1	2	0	0	4	1	0	0	2	0	0	0	0	0	3	3	2	0	0	0	1	0	5	0	0	0
CGAMUSTENST00000437304JUNC01457	0	0	0	0	0	0	0	0	0	0	4	0	24	44	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000393631JUNC01458	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000355772JUNC01459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000533076JUNC01462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000393709JUNC01463	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CGAMUSTENST00000366844JUNC01464	2	1	2	0	0	0	1	0	0	3	1	6	29	33	0	1	0	0	0	0	0	0	0	0	0	0	4	2	3	0	1	0	3	1	0	2	4	2
CGAMUSTENST00000366844JUNC01465	6	2	11	1	1	1	0	0	0	6	7	3	35	48	1	1	1	1	1	0	0	1	0	0	0	0	6	6	6	0	0	0	4	2	1	5	3	5
CGAMUSTENST00000596745JUNC01467	17	16	16	0	0	0	0	0	0	6	3	7	8	9	1	0	0	0	0	0	0	0	0	0	0	0	24	20	13	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000315456JUNC01468	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000315456JUNC01469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000598334JUNC01470	0	0	0	2	1	2	0	0	0	0	2	4	0	1	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
CGAMUSTENST00000399121JUNC01471	0	1	1	0	0	0	1	0	0	5	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	7	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000348997JUNC01472	2	0	0	0	0	0	0	1	0	9	8	4	13	23	0	0	0	0	0	0	0	0	0	0	0	0	19	27	24	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000348997JUNC01473	0	0	0	0	0	0	0	0	0	5	4	10	8	17	0	0	0	0	1	0	0	0	0	0	0	0	21	17	21	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000348997JUNC01474	4	1	2	0	0	0	0	0	0	9	6	2	13	13	0	0	0	0	0	0	0	0	0	0	0	0	22	22	19	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000342981JUNC01478	14	10	11	20	9	16	25	14	17	25	26	28	19	18	15	6	15	25	19	15	15	7	15	6	2	7	36	22	28	0	0	0	18	5	19	15	24	16
CGAMUSTENSCAFT00000007497JUNC01480	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CGAMUSTENST00000452595JUNC01481	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000357674JUNC01482	4	4	3	5	6	3	4	5	2	3	4	7	7	6	1	5	3	7	0	2	3	1	3	3	0	4	5	4	5	1	0	1	5	8	4	6	8	4
CGAMUSTENSCAFT00000012642JUNC01483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
CGAMUSTENSCAFT00000049149JUNC01484	0	0	4	1	1	1	0	0	0	1	2	4	3	6	1	1	0	1	2	1	0	2	4	0	0	0	1	2	2	0	0	0	5	0	4	1	0	0
CGAMUSTENSCAFT00000049149JUNC01485	0	0	0	3	1	1	0	1	0	0	0	0	2	5	2	0	0	1	2	1	0	4	1	0	0	0	0	2	3	0	0	0	5	1	1	0	2	0
CGAMUSTENST00000423572JUNC01489	0	0	1	0	0	0	0	0	0	0	2	0	28	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CGAMUSTENST00000392776JUNC01492	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENSCAFT00000043708JUNC01493	0	0	0	2	6	11	11	8	14	0	0	0	0	0	8	3	11	17	18	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
CGAMUSTENSCAFT00000043708JUNC01494	0	0	0	5	3	6	15	14	11	0	0	1	0	0	8	2	16	12	4	18	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	2
CGAMUSTENSCAFT00000043708JUNC01495	0	2	0	6	9	11	9	14	12	0	0	4	0	1	10	4	17	14	16	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	2
CGAMUSTENSCAFT00000043708JUNC01496	1	1	0	2	9	20	13	12	12	0	0	1	0	3	11	1	6	18	8	24	1	4	4	0	0	0	1	1	0	0	0	0	2	1	2	0	0	2
CGAMUSTENST00000323441JUNC01498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
CGAMUSTENSCAFT00000043258JUNC01500	2	3	2	1	6	1	2	3	6	1	0	11	0	0	1	2	1	6	1	0	3	2	3	1	0	0	1	0	0	0	0	0	4	0	2	8	13	7
CGAMUSTENST00000266679JUNC01510	1	0	2	4	4	5	1	1	4	5	3	5	0	1	2	1	4	3	1	1	4	4	3	0	1	1	1	0	0	0	0	0	2	0	1	3	4	6
CGAMUSTENST00000266679JUNC01511	1	0	0	3	4	5	1	2	3	2	1	2	1	0	1	1	1	2	1	0	3	2	2	0	0	0	0	1	0	0	0	0	2	2	1	1	5	5
CGAMUSTENST00000635101JUNC01512	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000635101JUNC01513	5	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENST00000290277JUNC01514	1	0	4	0	1	2	0	0	0	1	1	0	0	0	0	1	2	1	1	2	2	1	1	1	2	0	2	0	1	0	0	0	1	0	0	1	0	0
CGAMUSTENSCAFT00000044934JUNC01515	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01516	23	31	34	0	1	0	2	0	0	2	0	2	2	6	1	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01517	17	37	22	1	1	1	0	0	0	0	1	1	2	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
CGAMUSTENSCAFT00000044934JUNC01518	0	0	0	0	0	0	0	0	0	2	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01519	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01520	13	13	8	0	0	0	0	0	0	1	0	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01521	8	5	2	0	0	0	0	0	0	1	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01522	1	0	1	0	0	0	0	0	0	0	1	0	17	23	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01523	1	3	0	0	0	0	0	0	0	0	3	0	7	23	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01524	0	0	0	1	0	0	0	0	0	3	1	0	17	31	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044934JUNC01525	3	8	13	0	1	0	0	0	0	0	2	0	21	20	0	0	1	1	0	1	2	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000506722JUNC01526	27	37	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000506722JUNC01527	24	31	34	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000506722JUNC01528	75	67	70	0	1	0	0	0	0	0	0	0	3	5	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000394537JUNC01529	1	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000361248JUNC01530	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
CGAMUSTENSCAFT00000031653JUNC01531	13	9	15	5	10	2	1	8	7	4	7	9	5	3	3	3	4	0	0	2	0	1	0	1	0	0	4	2	1	1	0	0	1	4	0	4	12	6
CGAMUSTENST00000392612JUNC01534	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01535	0	0	0	0	0	0	0	0	0	2	6	2	10	5	0	0	0	0	0	0	0	0	0	0	0	0	6	12	10	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01536	0	0	0	0	0	0	0	0	0	1	2	1	9	13	0	0	0	0	0	0	0	0	0	0	0	0	7	6	8	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01537	0	0	0	0	0	0	0	0	0	3	4	3	9	18	0	1	0	3	0	0	0	0	0	0	0	0	11	11	13	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01538	0	0	0	3	4	7	2	4	3	3	3	6	12	12	4	3	6	7	6	3	0	1	3	1	0	0	8	11	14	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000037345JUNC01539	0	0	0	0	0	0	0	0	0	13	7	5	19	25	0	0	0	1	2	1	0	0	0	0	0	0	18	10	14	0	0	0	0	0	0	0	0	0
